MAG_id	dataset_id	sample_id	SGB_id	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content	BUSCO_taxonomy
MASTER_WP4_CSIC_1__P2219_73323__bin.17	MASTER_WP4_CSIC_1	P2219_73323	EUK10000045	Family	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	unknown	unknown	42965380	4711	12411	97.2	0.5	0.3517	
MASTER_WP4_CSIC_1__P2227_73323__bin.5	MASTER_WP4_CSIC_1	P2227_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	12014389	2911	4667	76.9	1.2	0.3605	
MASTER_WP4_CSIC_1__P2229_73323__bin.2	MASTER_WP4_CSIC_1	P2229_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11432328	1850	7908	82.2	0.5	0.3611	
MASTER_WP4_CSIC_1__P2233_73323__bin.12	MASTER_WP4_CSIC_1	P2233_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11630056	231	107700	97.8	0.2	0.3625	
MASTER_WP4_CSIC_1__P2233_73323__bin.17	MASTER_WP4_CSIC_1	P2233_73323	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	11719946	2238	6620	78.2	0.1	0.3868	
MASTER_WP4_CSIC_1__P2233_73323__bin.18	MASTER_WP4_CSIC_1	P2233_73323	EUK58627	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_fabryi	11376284	195	124782	97.2	0.1	0.3559	
MASTER_WP4_CSIC_1__P2234_73323__bin.3	MASTER_WP4_CSIC_1	P2234_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26687366	261	174821	96.1	0.1	0.4901	
MASTER_WP4_CSIC_1__P2235_73323__bin.16	MASTER_WP4_CSIC_1	P2235_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11344049	148	184670	96.3	0.2	0.3627	
MASTER_WP4_CSIC_1__P2236_73323__bin.7	MASTER_WP4_CSIC_1	P2236_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26596081	241	212403	96	0.1	0.4901	
MASTER_WP4_CSIC_1__P2237_73323__bin.21	MASTER_WP4_CSIC_1	P2237_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26561288	196	321607	96	0.1	0.4902	
MASTER_WP4_CSIC_1__P2238_73323__bin.3	MASTER_WP4_CSIC_1	P2238_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26699593	171	334468	96.2	0.1	0.4895	
MASTER_WP4_CSIC_1__P2239_73323__bin.17	MASTER_WP4_CSIC_1	P2239_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26565947	386	125873	95.4	0.1	0.4904	
MASTER_WP4_CSIC_1__P2239_73323__bin.10	MASTER_WP4_CSIC_1	P2239_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	9907698	2665	4256	57.9	0.3	0.3563	
MASTER_WP4_CSIC_1__P2240_73323__bin.2	MASTER_WP4_CSIC_1	P2240_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26293798	151	361189	95.2	0.1	0.4901	
MASTER_WP4_CSIC_1__P2243_73323__bin.9	MASTER_WP4_CSIC_1	P2243_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26588887	181	346886	95.5	0.1	0.4899	
MASTER_WP4_CSIC_1__P2243_73323__bin.15	MASTER_WP4_CSIC_1	P2243_73323	EUK10000015	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	7261203	1502	5651	51	0.4	0.5595	
MASTER_WP4_CSIC_1__P2243_73323__bin.17	MASTER_WP4_CSIC_1	P2243_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10508101	75	279872	99.5	0.1	0.3873	
MASTER_WP4_CSIC_1__P2243_73323__bin.1	MASTER_WP4_CSIC_1	P2243_73323	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	20087401	297	111013	95.6	0.3	0.4904	
MASTER_WP4_CSIC_1__P2243_73323__bin.6	MASTER_WP4_CSIC_1	P2243_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11912332	885	22113	95	0.1	0.3627	
MASTER_WP4_CSIC_1__P2244_73323__bin.4	MASTER_WP4_CSIC_1	P2244_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26223949	171	332796	94.7	0.1	0.4901	
MASTER_WP4_CSIC_1__P2244_73323__bin.1	MASTER_WP4_CSIC_1	P2244_73323	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19524131	459	66380	94.2	0.3	0.4907	
MASTER_WP4_CSIC_1__P2244_73323__bin.3	MASTER_WP4_CSIC_1	P2244_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10455751	43	461918	99.4	0	0.3872	
MASTER_WP4_CSIC_1__P2245_73323__bin.10	MASTER_WP4_CSIC_1	P2245_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26538157	412	113722	95.1	0.1	0.4903	
MASTER_WP4_CSIC_1__P2245_73323__bin.20	MASTER_WP4_CSIC_1	P2245_73323	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19188714	255	132371	91.3	0.3	0.4902	
MASTER_WP4_CSIC_1__P2245_73323__bin.26	MASTER_WP4_CSIC_1	P2245_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11527974	1074	16273	92.7	0.8	0.3622	
MASTER_WP4_CSIC_1__P2245_73323__bin.18	MASTER_WP4_CSIC_1	P2245_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10528801	69	462300	99	0.7	0.3872	
MASTER_WP4_CSIC_1__P2246_73323__bin.11	MASTER_WP4_CSIC_1	P2246_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26451795	162	341060	95.1	0.1	0.49	
MASTER_WP4_CSIC_1__P2246_73323__bin.19	MASTER_WP4_CSIC_1	P2246_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10473390	41	463725	99.5	0	0.3872	
MASTER_WP4_CSIC_1__P2247_73323__bin.10	MASTER_WP4_CSIC_1	P2247_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11641857	199	127082	98.3	0.1	0.3627	
MASTER_WP4_CSIC_1__P2248_73323__bin.10	MASTER_WP4_CSIC_1	P2248_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26483185	164	359456	95.5	0.1	0.4899	
MASTER_WP4_CSIC_1__P2249_73323__bin.24	MASTER_WP4_CSIC_1	P2249_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26643643	193	288305	96	0.1	0.4899	
MASTER_WP4_CSIC_1__P2249_73323__bin.20	MASTER_WP4_CSIC_1	P2249_73323	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19598042	470	60922	93.3	0.3	0.4905	
MASTER_WP4_CSIC_1__P2249_73323__bin.26	MASTER_WP4_CSIC_1	P2249_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	9237159	2191	4878	68	3.5	0.3863	
MASTER_WP4_CSIC_1__P2250_73323__bin.28	MASTER_WP4_CSIC_1	P2250_73323	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26471321	171	341060	95.5	0.1	0.4898	
MASTER_WP4_CSIC_1__P2250_73323__bin.17	MASTER_WP4_CSIC_1	P2250_73323	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	10449576	2194	5847	76.8	0.3	0.3615	
MASTER_WP4_CSIC_1__P2250_73323__bin.8	MASTER_WP4_CSIC_1	P2250_73323	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10493342	45	420490	99.5	0	0.3873	
MASTER_WP4_CSIC_2__P2498__bin.1	MASTER_WP4_CSIC_2	P2498	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	8219021	2509	3602	58.8	2.2	0.3864	
MASTER_WP4_CSIC_2__P2500__bin.10	MASTER_WP4_CSIC_2	P2500	EUK10000031	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	9498343	1105	11306	87.5	0.1	0.3964	
MASTER_WP4_CSIC_2__P2500__bin.6	MASTER_WP4_CSIC_2	P2500	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10456915	183	92299	99.2	0.1	0.3873	
MASTER_WP4_CSIC_2__P2502__bin.3	MASTER_WP4_CSIC_2	P2502	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10377003	512	31536	96.4	0	0.3871	
MASTER_WP4_CSIC_2__P2504__bin.4	MASTER_WP4_CSIC_2	P2504	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10234861	810	18235	93.6	0	0.3872	
MASTER_WP4_CSIC_2__P2512__bin.5	MASTER_WP4_CSIC_2	P2512	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19709901	748	40867	94.5	0.3	0.4905	
MASTER_WP4_CSIC_2__P2517__bin.26	MASTER_WP4_CSIC_2	P2517	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	7974753	2152	4128	58.9	0	0.3855	
MASTER_WP4_CSIC_2__P2524__bin.16	MASTER_WP4_CSIC_2	P2524	EUK10000068	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	19677023	553	53935	94	0.3	0.4903	
MASTER_WP4_CSIC_2__P2524__bin.3	MASTER_WP4_CSIC_2	P2524	EUK10000026	Family	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	unknown	unknown	8259969	423	28798	88.9	0.1	0.378	
MASTER_WP4_CSIC_2__P2544__bin.4	MASTER_WP4_CSIC_2	P2544	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13564841	1348	14212	90.7	0.2	0.3868	
MASTER_WP4_CSIC_2__P2545__bin.24	MASTER_WP4_CSIC_2	P2545	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	12718463	2330	6678	79.1	1.3	0.3869	
MASTER_WP4_CSIC_2__P2545__bin.25	MASTER_WP4_CSIC_2	P2545	EUK10000005	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_candidum	15483128	4372	3927	54.7	4.9	0.4084	
MASTER_WP4_CSIC_2__P2548__bin.4	MASTER_WP4_CSIC_2	P2548	EUK53655	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_fermentans	6998776	2192	3419	50.7	0.4	0.4165	
MASTER_WP4_CSIC_2__P2548__bin.11	MASTER_WP4_CSIC_2	P2548	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13958173	176	135460	99.2	0	0.3874	
MASTER_WP4_CSIC_2__P2548__bin.19	MASTER_WP4_CSIC_2	P2548	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	12416124	3607	3855	75.3	0.7	0.3597	
MASTER_WP4_CSIC_2__P2548__bin.1	MASTER_WP4_CSIC_2	P2548	EUK10000071	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	Candida_zeylanoides	6411439	312	29125	52.3	2.3	0.5172	
MASTER_WP4_CSIC_2__P2549__bin.18	MASTER_WP4_CSIC_2	P2549	EUK53655	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_fermentans	8720071	2488	3833	61.7	0.2	0.4167	
MASTER_WP4_CSIC_2__P2549__bin.20	MASTER_WP4_CSIC_2	P2549	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11154203	2140	6701	81.5	0.5	0.361	
MASTER_WP4_CSIC_2__P2549__bin.4	MASTER_WP4_CSIC_2	P2549	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13805084	188	148396	98.3	0	0.3871	
MASTER_WP4_CSIC_2__P2550__bin.11	MASTER_WP4_CSIC_2	P2550	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	10509096	2837	4148	72.9	0.3	0.3608	
MASTER_WP4_CSIC_2__P2550__bin.15	MASTER_WP4_CSIC_2	P2550	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13972395	277	88129	99	0.1	0.3874	
MASTER_WP4_CSIC_2__P2551__bin.12	MASTER_WP4_CSIC_2	P2551	EUK53655	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_fermentans	8036465	2470	3474	58.5	0.9	0.418	
MASTER_WP4_CSIC_2__P2551__bin.1	MASTER_WP4_CSIC_2	P2551	EUK39397	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	13843988	189	121524	98.7	0	0.3872	
MASTER_WP4_CSIC_2__P2551__bin.21	MASTER_WP4_CSIC_2	P2551	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11767719	1508	11398	91.1	0.2	0.3622	
MASTER_WP4_CSIC_2__P2554__bin.10	MASTER_WP4_CSIC_2	P2554	EUK10000046	Species	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_racemosus	38000228	5310	10014	96.2	0.4	0.3273	
MASTER_WP4_CSIC_2__P2554__bin.11	MASTER_WP4_CSIC_2	P2554	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	8470399	2311	4185	64.3	2.8	0.3862	
MASTER_WP4_CSIC_2__P2556__bin.19	MASTER_WP4_CSIC_2	P2556	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	12511000	1117	17253	96.1	0	0.387	
MASTER_WP4_CSIC_2__P2556__bin.21	MASTER_WP4_CSIC_2	P2556	EUK45354	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Candida_intermedia	12710310	149	135994	99.4	0	0.4351	
MASTER_WP4_CSIC_2__P2558__bin.44	MASTER_WP4_CSIC_2	P2558	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	26424676	185	290113	95.4	0.1	0.4901	
MASTER_WP4_CSIC_2__P2558__bin.45	MASTER_WP4_CSIC_2	P2558	EUK10000074	Species	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	30374697	1510	40657	89.5	0.4	0.58	
MASTER_WP4_CSIC_2__P2560__bin.1	MASTER_WP4_CSIC_2	P2560	EUK2488753	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sp_SPG_F1	32796981	1130	50932	95.3	0.2	0.4843	
MASTER_WP4_CSIC_2__P2560__bin.9	MASTER_WP4_CSIC_2	P2560	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11641175	333	77693	97.5	0.1	0.3626	
MASTER_WP4_CSIC_2__P2561__bin.3	MASTER_WP4_CSIC_2	P2561	EUK10000071	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	Candida_zeylanoides	7682624	1948	4543	60.9	0	0.5575	
MASTER_WP4_CSIC_2__P2564__bin.14	MASTER_WP4_CSIC_2	P2564	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10639594	262	88225	99.3	1.5	0.3873	
MASTER_WP4_CSIC_2__P2564__bin.5	MASTER_WP4_CSIC_2	P2564	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	12382920	861	22223	97	0.1	0.3868	
MASTER_WP4_CSIC_2__P2565__bin.9	MASTER_WP4_CSIC_2	P2565	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10613621	250	77856	98.8	0.1	0.3872	
MASTER_WP4_CSIC_2__P2566__bin.11	MASTER_WP4_CSIC_2	P2566	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10473447	259	91749	98.9	0.1	0.3872	
MASTER_WP4_CSIC_2__P2566__bin.18	MASTER_WP4_CSIC_2	P2566	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	12087471	2613	5580	81	0.9	0.3615	
MASTER_WP4_CSIC_2__P2566__bin.4	MASTER_WP4_CSIC_2	P2566	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	11942268	1682	10032	89.1	0.1	0.387	
MASTER_WP4_CSIC_2__P2567__bin.10	MASTER_WP4_CSIC_2	P2567	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10415419	971	16112	91.5	0	0.3873	
MASTER_WP4_CSIC_2__P2574__bin.14	MASTER_WP4_CSIC_2	P2574	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10534099	160	188576	99.3	0.8	0.3871	
MASTER_WP4_CSIC_2__P2574__bin.23	MASTER_WP4_CSIC_2	P2574	EUK4909	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii	10143283	785	19898	91.2	1	0.3837	
MASTER_WP4_CSIC_2__P2574__bin.24	MASTER_WP4_CSIC_2	P2574	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	12465107	509	42422	97.6	0.1	0.3866	
MASTER_WP4_CSIC_2__P2574__bin.32	MASTER_WP4_CSIC_2	P2574	EUK5482	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_tropicalis	13859412	1169	19378	95.3	0.3	0.3285	
MASTER_WP4_CSIC_2__P2574__bin.33	MASTER_WP4_CSIC_2	P2574	EUK10000006	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Candida_atlantica	11087724	80	235632	95.7	0.5	0.3875	
MASTER_WP4_CSIC_2__P2576__bin.11	MASTER_WP4_CSIC_2	P2576	EUK10000012	Genus	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	unknown	10979375	1889	7402	63.5	1.1	0.3606	
MASTER_WP4_CSIC_2__P2576__bin.12	MASTER_WP4_CSIC_2	P2576	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	12117560	934	18701	95.2	0.1	0.3871	
MASTER_WP4_CSIC_2__P2576__bin.2	MASTER_WP4_CSIC_2	P2576	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	9939890	1342	9671	83.9	1.7	0.3863	
MASTER_WP4_CSIC_2__P2576__bin.4	MASTER_WP4_CSIC_2	P2576	EUK10000006	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	Candida_atlantica	10033743	1161	11651	78.7	0.5	0.3857	
MASTER_WP4_CSIC_2__P2577__bin.1	MASTER_WP4_CSIC_2	P2577	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10472632	175	113958	99.3	0.1	0.3872	
MASTER_WP4_CSIC_2__P2578__bin.12	MASTER_WP4_CSIC_2	P2578	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11275356	817	20428	91	0.1	0.3619	
MASTER_WP4_CSIC_2__P2580__bin.16	MASTER_WP4_CSIC_2	P2580	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	12368075	2531	6032	81.9	1	0.3614	
MASTER_WP4_CSIC_2__P2581__bin.4	MASTER_WP4_CSIC_2	P2581	EUK5082	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	25728086	699	72783	94.3	0.1	0.4909	
MASTER_WP4_CSIC_2__P2581__bin.20	MASTER_WP4_CSIC_2	P2581	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10432107	372	45256	97.6	0.1	0.3871	
MASTER_WP4_CSIC_2__P2584__bin.20	MASTER_WP4_CSIC_2	P2584	EUK10000030	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	10282573	803	18194	93.3	0.1	0.3871	
MASTER_WP4_CSIC_2__P2586__bin.27	MASTER_WP4_CSIC_2	P2586	EUK10000015	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	8007160	1416	6843	54.7	0.2	0.56	
MASTER_WP4_CSIC_2__P2588__bin.26	MASTER_WP4_CSIC_2	P2588	EUK5075	Species	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	32837660	1180	49426	94.7	0.3	0.4847	
MASTER_WP4_CSIC_2__P2588__bin.22	MASTER_WP4_CSIC_2	P2588	EUK10000075	Genus	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	unknown	28502073	1292	34821	91.5	0.3	0.5929	
MASTER_WP4_CSIC_2__P2591__bin.10	MASTER_WP4_CSIC_2	P2591	EUK10000075	Genus	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	unknown	27191191	4663	7416	77.5	0.4	0.5925	
MASTER_WP4_CSIC_2__P2591__bin.8	MASTER_WP4_CSIC_2	P2591	EUK10000015	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	8511893	1235	8746	61.5	0	0.5585	
MASTER_WP4_CSIC_2__P2594__bin.13	MASTER_WP4_CSIC_2	P2594	EUK4959_1	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	11355036	1812	8480	85.6	0.2	0.3616	
MASTER_WP4_CSIC_2__P2594__bin.9	MASTER_WP4_CSIC_2	P2594	EUK5480	Species	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	11529976	2066	7200	81.4	0.2	0.3873	
